TestTime_s_,Current_A_
1271,-0.787947204038274
1272,5.37771383451452e-06
1273,0.000371350624743642
1274,5.37771383451452e-06
1275,-1.24322490735954
1276,-2.60173851039398
1277,-4.13921612856333
1278,-5.04135372764815
1279,-4.73759129566169
1280,-3.29453659603655
1281,-2.07912080555123
1282,-1.4232865275272
1283,-2.2774812388308
1284,-2.00299704889094
1285,-1.81305407244862
1286,-1.60371421023434
1287,-0.692426680461311
1288,0.246675160745751
1289,0.236427741931614
1290,-0.655096868756703
1291,-0.655096868756703
1292,-0.655096868756703
1293,-0.655462814389354
1294,-0.655462814389354
1295,-1.80353865985816
1296,-0.94861194038244
1297,-1.60371421023434
1298,-1.11989004117339
1299,-1.3947401767459
1300,-1.68056974125311
1301,-1.17734868642021
1302,-1.03388504514527
1303,-1.4613484039089
1304,-1.21467855657823
1305,-2.61088797540334
1306,-5.34475056277399
1307,1.68021447895559
1308,-5.12699277804363
1309,-1.17734868642021
1310,-0.559576345179741
1311,0.967653563856864
1312,3.58916048016242
1313,3.33260915770182
1314,2.83926969490568
1315,2.24967769841201
1316,1.6337351437882
1317,0.000371350624743642
1318,0.000371350624743642
1319,0.000371350624743642
1320,0.000371350624743642
1321,0.000371350624743642
1322,0.000371350624743642
1323,0.000737329380993895
1324,0.000737329380993895
1325,0.000371350624743642
1326,5.37771383451452e-06
1327,0.000371350624743642
1328,5.37771383451452e-06
1329,0.000371350624743642
1330,5.37771383451452e-06
1331,0.000371350624743642
1332,0.000371350624743642
1333,0.000371350624743642
1334,5.37771383451452e-06
1335,0.000737329380993895
1336,0.000737329380993895
1337,0.000737329380993895
1338,0.000371350624743642
1339,0.000371350624743642
1340,0.000371350624743642
1341,0.000371350624743642
1342,0.000737329380993895
1343,0.000371350624743642
1344,0.000737329380993895
1345,-0.920065589601132
1346,-1.99311569261628
1347,-3.34247983064136
1348,-3.50351051261817
1349,-3.1045935026874
1350,-2.81876417004539
1351,-1.79402313230932
1352,-4.89898804017798
1353,-1.32886395775502
1354,-2.64821796246818
1355,-2.08936822436537
1356,-0.531395998484495
1357,-3.89254616432584
1358,0.236793716790971
1359,0.162134021289213
1360,0.152618565832919
1361,0.236061767072258
1362,0.322798771272509
1363,0.236793716790971
1364,0.1431031259642
1365,0.778076531098739
1366,0.654741608407628
1367,0.588133437749588
1368,0.551169573626078
1369,0.816504296608121
1370,1.41487975402509
1371,0.000371350624743642
1372,5.37771383451452e-06
1373,0.000371350624743642
1374,5.37771383451452e-06
1375,0.000371350624743642
1376,0.000371350624743642
