TestTime_s_,Current_A_
650,-0.614835190385435
651,0.115508046768264
652,0.692701741361121
653,0.845847703757606
654,0.768799670821782
655,1.21022491282331
656,1.68365321183584
657,1.55333241624975
658,0.896642176381709
659,0.653457046614577
660,1.00558447607406
661,1.45507172659451
662,1.3063110641642
663,1.04407898243604
664,0.304858324693962
665,0.0986464362760037
666,-0.222900677229919
667,-0.501096959084831
668,-1.61527844882965
669,-1.87067355470117
670,-2.59017841329638
671,-2.65604940512555
672,-1.67269655575668
673,-1.78467643014783
674,-1.89800838561654
675,-2.0127719140051
676,-0.667563229504566
677,-0.587564152105357
678,0.424194117563703
679,1.13274345306459
680,1.26372933954299
681,1.39343272613245
682,1.08215289230871
683,0.305827704153377
684,0.392563141919814
685,-0.154642281420187
686,-1.12953771056045
687,-1.36793371170902
688,-1.23136440649619
689,-1.61700834055343
690,-1.41324770971913
691,-0.666809640471935
692,-0.416247703982509
693,-0.753787721591385
694,-0.909765673591208
695,-0.657538356078421
696,0.123318458136182
697,1.21919107372964
698,0.605699908205195
699,0.607919920026241
700,0.214754467106609
701,0.047036786985867
702,-0.0855731866901927
703,-0.174740307991254
704,-0.12960623440947
705,0.131543142278327
706,0.330158677253667
707,0.445037856467106
708,0.299028861958433
709,0.0570497259663056
710,-0.403436849621469
711,-1.21043121429035
712,-1.60815878732763
713,-0.493162359707305
714,0.047036786985867
715,0.503158171818234
716,0.801449138870383
717,0.218576185864213
718,-0.0939462850723742
719,-0.351855128661708
720,-0.940517322594758
721,-0.987927025867812
722,-0.985890696462176
723,-1.01205659186009
724,-0.915022962046282
725,-1.54619759747668
726,-2.11968934285002
727,-3.42009205195305
728,-2.57777812960962
729,-2.32619400200264
730,-1.62236349756009
731,-0.703265072184
732,-0.52996946551094
733,-0.62208625780647
734,-0.626226109901108
735,-0.721510512732634
736,-0.820194366298755
737,-1.01559311851856
738,-0.751736951286282
739,-0.569682618158772
740,-1.6142175262273
741,-1.56883358968955
742,-1.31550972236647
743,-0.6339381175557
744,-0.636021829098699
745,-0.536236294266284
746,-0.638110253790896
747,-0.946470135032724
748,-1.26631492780622
749,-1.39471325642292
750,-0.999398866581835
751,-0.582636694336046
752,-0.475604568134816
753,-0.153378400418175
754,0.131300976506369
755,0.181956882882743
756,0.37727757769697
757,0.989276898556388
758,1.74923465575569
759,1.90718932081976
760,1.63013559744357
761,1.45325267793951
762,1.19289663451194
763,0.702735746407992
764,0.283452435631595
765,-0.300273348427702
766,-0.980958942156926
767,-1.19425408752959
768,-1.51118537167831
769,-1.72922023635301
770,-2.69803418899348
771,-3.63764383661716
772,-3.83075615768483
